date,liczba_przejazdow,temperatura,opady,wiatr,wilgotnosc
2018-07-12,1628,23.684766584766585,0.0,12.472604422604423,64.01842751842752
2018-07-13,1613,24.147985120892745,0.0,12.373031618102914,63.120272783632984
2018-07-14,1224,28.009232026143792,0.0022058823529411764,17.605228758169932,50.48937908496732
2018-07-15,1036,25.979440154440155,0.5640926640926641,11.656177606177605,75.5926640926641
2018-07-16,1634,27.75452876376989,0.017503059975520197,12.893757649938802,76.5079559363525
2018-07-17,1216,25.884457236842106,0.9611842105263158,13.106496710526315,84.97450657894737
2018-07-18,1706,24.978194607268467,0.0,16.293962485345837,55.159437280187575
2018-07-19,1650,22.79969696969697,0.0,11.774424242424242,58.29939393939394
2018-07-20,1614,22.890892193308552,0.0,11.80092936802974,67.32280049566295
2018-07-21,1122,22.851158645276293,0.2084670231729055,21.074777183600716,59.38324420677362
2018-07-22,906,25.249116997792495,0.1998896247240618,25.055187637969095,81.63134657836645
2018-07-23,1212,24.408993399339934,0.5254125412541254,22.22582508250825,89.56270627062706
2018-07-24,1631,24.872470876762723,0.18338442673206623,23.34040465971796,87.6584917228694
2018-07-25,975,23.357846153846154,1.272102564102564,18.79753846153846,95.3651282051282
2018-07-26,1612,25.792803970223325,0.03511166253101737,9.885483870967741,78.15322580645162
2018-07-27,1081,25.811748381128584,0.12349676225716928,9.519518963922295,83.1073080481036
2018-07-28,1218,25.77463054187192,0.17019704433497537,8.527422003284071,77.49343185550082
2018-07-29,1298,25.63975346687211,0.0,8.86271186440678,59.77812018489985
2018-07-30,1648,23.425849514563108,0.09514563106796117,7.703033980582524,79.49089805825243
2018-07-31,1755,23.47019943019943,0.0,10.343988603988604,74.48433048433048
2018-08-01,1513,26.219563780568404,0.4037673496364838,15.944282881692002,83.79576999339062
2018-08-02,1626,25.89280442804428,0.25977859778597784,12.791020910209102,86.16728167281673
2018-08-03,1510,25.904966887417217,0.27145695364238415,13.44456953642384,83.6046357615894
2018-08-04,974,26.96252566735113,0.49229979466119095,10.983983572895276,72.93326488706366
2018-08-05,1173,28.769479965899404,0.0,7.953537936913896,68.5916453537937
2018-08-06,1658,28.721773220747888,0.0,9.508805790108564,72.00482509047045
2018-08-07,1613,27.04451332920025,0.05864848109113454,13.411345319280843,82.77247365158091
2018-08-08,1700,26.848764705882353,0.39941176470588236,7.1468823529411765,84.45058823529412
2018-08-09,1683,26.940463458110518,0.06411170528817588,11.19982174688057,73.63636363636364
2018-08-10,1578,26.524651457541193,0.012294043092522182,8.208048162230671,68.76679340937896
2018-08-11,734,24.147275204359673,0.5543596730245232,8.23991825613079,88.78610354223433
2018-08-12,1229,24.770626525630593,0.43620829943043127,11.937510170870627,83.71358828315704
2018-08-13,1226,23.23213703099511,0.6570146818923328,11.48042414355628,91.85073409461664
2018-08-14,1530,23.454313725490195,0.11993464052287582,11.739607843137254,86.12941176470588
2018-08-15,1666,26.496458583433373,0.005702280912364946,12.2046818727491,69.95078031212485
2018-08-16,1695,27.728082595870205,0.0,9.371327433628318,67.31032448377582
2018-08-17,1501,26.758760826115925,0.13530979347101932,12.001265822784811,83.17521652231845
2018-08-18,966,26.374948240165633,0.5124223602484472,13.811180124223602,80.1304347826087
2018-08-19,854,21.107025761124124,1.2750585480093677,13.344847775175644,89.50819672131148
2018-08-20,1554,21.472972972972972,0.0761904761904762,12.287323037323038,81.15637065637065
2018-08-21,1702,21.785135135135135,0.12867215041128086,15.24506462984724,81.88777908343125
2018-08-22,1672,24.86704545454545,0.045454545454545456,15.845275119617224,75.39234449760765
2018-08-23,1629,21.79791282995703,0.11847759361571517,12.601718845917741,61.94413750767342
2018-08-24,1566,22.84553001277139,0.0,9.155044699872285,65.98467432950191
2018-08-25,1168,22.94666095890411,0.0,9.793578767123288,65.76198630136986
2018-08-26,1085,25.671244239631335,0.01566820276497696,12.935760368663594,69.62672811059907
2018-08-27,1579,26.2264724509183,0.0,8.438252058264725,80.51868271057631
2018-08-28,1600,29.4545625,0.0,10.9245,69.294375
2018-08-29,1594,29.48030112923463,0.0,12.177728983688832,69.47427854454203
2018-08-30,1569,27.963416188655195,0.007711918419375399,11.645634161886552,68.55768005098788
2018-08-31,1259,22.596346306592533,0.11675933280381255,16.908657664813344,80.24066719618745
2018-09-01,915,22.566338797814208,0.01650273224043716,13.554098360655738,74.00655737704918
