date,gender_label,liczba_przejazdow,temperatura,opady,wiatr,wilgotnosc
2018-01-09,Unknown,9,0.1111111111111111,0.0,15.033333333333335,76.44444444444444
2018-01-10,Kobiety,85,-3.6823529411764704,0.0,8.910588235294117,83.72941176470589
2018-01-10,Mężczyźni,412,-3.2864077669902914,0.0,9.54004854368932,84.57766990291262
2018-01-10,Unknown,12,-4.25,0.0,10.291666666666666,85.0
2018-01-11,Kobiety,108,5.055555555555555,0.0,11.194444444444445,93.10185185185185
2018-01-11,Mężczyźni,463,5.60475161987041,0.0,11.294600431965442,92.32181425485962
2018-01-11,Unknown,13,5.384615384615385,0.0,11.461538461538462,93.3076923076923
2018-01-12,Kobiety,73,12.36986301369863,1.8465753424657536,23.57945205479452,97.6027397260274
2018-01-12,Mężczyźni,293,12.31740614334471,1.7225255972696245,24.399317406143346,97.72013651877133
2018-01-12,Unknown,11,13.272727272727273,1.8272727272727274,24.872727272727275,97.36363636363636
2018-01-13,Kobiety,79,0.189873417721519,0.04936708860759493,27.530379746835443,60.53164556962025
2018-01-13,Mężczyźni,208,-0.4855769230769231,0.052884615384615384,27.067788461538463,55.125
2018-01-13,Unknown,15,-0.6,0.0,26.54,46.666666666666664
2018-01-14,Kobiety,40,-6.175,0.0,17.5875,34.2
2018-01-14,Mężczyźni,136,-6.176470588235294,0.0,17.564705882352943,33.85294117647059
2018-01-14,Unknown,15,-5.6,0.0,17.533333333333335,31.466666666666665
2018-01-15,Kobiety,59,-3.711864406779661,0.0,15.694915254237289,60.74576271186441
2018-01-15,Mężczyźni,233,-3.6137339055793993,0.0,14.570815450643776,60.858369098712444
2018-01-15,Unknown,5,-3.0,0.0,11.879999999999999,64.6
2018-01-16,Kobiety,106,-0.9622641509433962,0.0,6.980188679245283,81.73584905660377
2018-01-16,Mężczyźni,410,-0.15853658536585366,0.0,7.95390243902439,81.50975609756098
2018-01-16,Unknown,9,0.3333333333333333,0.0,7.522222222222222,79.11111111111111
2018-01-17,Kobiety,81,-0.9629629629629629,0.24197530864197533,16.698765432098764,75.44444444444444
2018-01-17,Mężczyźni,305,-0.9081967213114754,0.23770491803278687,16.678688524590164,74.70163934426229
2018-01-17,Unknown,16,-0.5625,0.3625,16.9875,76.8125
2018-01-18,Kobiety,88,-3.9545454545454546,0.0,12.703409090909092,52.98863636363637
2018-01-18,Mężczyźni,370,-4.1378378378378375,0.0,12.292432432432433,53.72432432432432
2018-01-18,Unknown,12,-4.0,0.0,12.799999999999999,53.166666666666664
2018-01-19,Kobiety,108,-0.3425925925925926,0.0,13.250925925925927,55.675925925925924
2018-01-19,Mężczyźni,421,-0.6460807600950119,0.0,13.227790973871736,55.35391923990499
2018-01-19,Unknown,13,0.07692307692307693,0.0,14.653846153846153,51.53846153846154
2018-01-20,Kobiety,109,6.330275229357798,0.0,20.607339449541282,52.403669724770644
2018-01-20,Mężczyźni,353,6.328611898016997,0.0,20.228328611898018,53.10198300283286
2018-01-20,Unknown,44,7.045454545454546,0.0,20.13181818181818,53.22727272727273
2018-01-21,Kobiety,99,7.141414141414141,0.0,8.127272727272727,64.6969696969697
2018-01-21,Mężczyźni,300,6.76,0.0,8.234,66.28666666666666
2018-01-21,Unknown,58,8.810344827586206,0.0,8.132758620689655,58.39655172413793
2018-01-22,Kobiety,144,6.263888888888889,0.009722222222222222,6.579166666666667,90.04861111111111
2018-01-22,Mężczyźni,510,6.243137254901961,0.006666666666666667,6.517450980392157,89.92549019607843
2018-01-22,Unknown,12,6.0,0.008333333333333333,6.983333333333334,89.66666666666667
2018-01-23,Kobiety,99,9.95959595959596,0.5656565656565656,19.773737373737372,85.1919191919192
2018-01-23,Mężczyźni,416,10.07451923076923,0.5521634615384616,19.968990384615385,84.7860576923077
2018-01-23,Unknown,9,11.222222222222221,0.6222222222222222,23.91111111111111,88.33333333333333
2018-01-24,Kobiety,102,2.2745098039215685,0.0,18.570588235294117,53.745098039215684
2018-01-24,Mężczyźni,497,2.2354124748490944,0.0,18.288531187122736,54.521126760563384
2018-01-24,Unknown,16,1.625,0.0,18.79375,51.5
2018-01-25,Kobiety,115,-2.582608695652174,0.0,14.282608695652174,41.2
2018-01-25,Mężczyźni,451,-2.481152993348115,0.0,13.978270509977827,41.26607538802661
2018-01-25,Unknown,19,-1.5789473684210527,0.0,15.978947368421053,37.63157894736842
2018-01-26,Kobiety,111,-1.8918918918918919,0.0,7.372972972972973,55.96396396396396
2018-01-26,Mężczyźni,460,-1.9869565217391305,0.0,7.631739130434783,55.947826086956525
2018-01-26,Unknown,17,-1.411764705882353,0.0,6.823529411764706,51.470588235294116
2018-01-27,Kobiety,128,8.625,0.0,22.125,59.078125
2018-01-27,Mężczyźni,345,8.211594202898551,0.0,21.209565217391305,60.23478260869565
2018-01-27,Unknown,34,9.205882352941176,0.0,22.764705882352942,57.23529411764706
2018-01-28,Kobiety,59,8.220338983050848,0.14067796610169492,7.198305084745763,86.33898305084746
2018-01-28,Mężczyźni,225,8.16,0.10088888888888889,6.770666666666667,86.50222222222222
2018-01-28,Unknown,3,9.333333333333334,0.10000000000000002,10.966666666666667,78.66666666666667
2018-01-29,Kobiety,131,3.786259541984733,0.024427480916030534,18.367175572519084,65.72519083969466
2018-01-29,Mężczyźni,544,3.5863970588235294,0.02536764705882353,18.409007352941178,66.4154411764706
2018-01-29,Unknown,19,3.3684210526315788,0.021052631578947368,18.389473684210525,66.0
2018-01-30,Kobiety,94,-0.2765957446808511,0.0702127659574468,17.367021276595743,64.31914893617021
2018-01-30,Mężczyźni,373,-0.32439678284182305,0.05603217158176943,18.58498659517426,62.1260053619303
2018-01-30,Unknown,18,0.2222222222222222,0.05,18.144444444444446,61.611111111111114
2018-01-31,Kobiety,83,-4.144578313253012,0.0,15.40722891566265,49.975903614457835
2018-01-31,Mężczyźni,423,-3.619385342789598,0.0,15.125768321513002,48.413711583924346
2018-01-31,Unknown,19,-3.4210526315789473,0.0,14.552631578947368,46.578947368421055
2018-02-01,Kobiety,109,3.834862385321101,0.002752293577981652,12.35137614678899,65.39449541284404
2018-02-01,Mężczyźni,483,3.8592132505175982,0.0037267080745341614,12.948654244306418,64.33747412008282
2018-02-01,Unknown,19,3.8947368421052633,0.005263157894736842,13.700000000000001,63.526315789473685
2018-02-02,Kobiety,90,-3.2888888888888888,0.02,25.495555555555555,51.98888888888889
2018-02-02,Mężczyźni,387,-3.4211886304909562,0.020930232558139535,25.13953488372093,50.71576227390181
2018-02-02,Unknown,17,-3.4705882352941178,0.0058823529411764705,26.258823529411764,46.294117647058826
2018-02-03,Kobiety,67,-2.925373134328358,0.0,18.750746268656716,35.134328358208954
2018-02-03,Mężczyźni,225,-3.0044444444444443,0.0,18.518222222222224,37.26222222222222
2018-02-03,Unknown,9,-3.6666666666666665,0.0,19.1,37.55555555555556
2018-02-04,Kobiety,49,3.061224489795918,0.32653061224489793,8.312244897959184,73.04081632653062
2018-02-04,Mężczyźni,213,2.924882629107981,0.3826291079812207,8.463849765258216,73.50704225352112
2018-02-04,Unknown,13,3.3076923076923075,0.13076923076923078,7.423076923076923,69.15384615384616
2018-02-05,Kobiety,105,-1.2095238095238094,0.0,16.726666666666667,59.48571428571429
2018-02-05,Mężczyźni,434,-1.1682027649769586,0.010368663594470046,15.45253456221198,61.86175115207373
2018-02-05,Unknown,20,-0.7,0.005,16.445,64.65
2018-02-06,Kobiety,126,-0.8095238095238095,0.0,7.057936507936508,60.095238095238095
2018-02-06,Mężczyźni,496,-0.8770161290322581,0.0,7.206250000000001,61.54838709677419
2018-02-06,Unknown,19,-2.0526315789473686,0.0,6.71578947368421,67.26315789473684
2018-02-07,Kobiety,49,1.7959183673469388,1.1795918367346938,17.808163265306124,83.77551020408163
2018-02-07,Mężczyźni,259,1.6023166023166022,1.2277992277992278,17.103474903474904,84.07722007722008
2018-02-07,Unknown,6,4.166666666666667,2.25,18.5,91.5
2018-02-08,Kobiety,99,-2.5454545454545454,0.0,14.094949494949496,56.55555555555556
2018-02-08,Mężczyźni,473,-2.6617336152219875,0.00021141649048625794,14.17632135306554,56.51585623678647
2018-02-08,Unknown,19,-2.3157894736842106,0.0,14.989473684210527,54.1578947368421
2018-02-09,Kobiety,115,-0.8521739130434782,0.0026086956521739132,11.637391304347826,64.65217391304348
2018-02-09,Mężczyźni,446,-1.34304932735426,0.002914798206278027,11.807399103139014,66.41479820627802
2018-02-09,Unknown,20,-1.6,0.005,10.865,62.35
2018-02-10,Kobiety,46,5.739130434782608,0.12608695652173912,10.195652173913043,86.15217391304348
2018-02-10,Mężczyźni,203,6.078817733990148,0.3039408866995074,9.7935960591133,87.85714285714286
2018-02-10,Unknown,15,6.066666666666666,0.18666666666666665,9.82,86.6
2018-02-11,Kobiety,25,11.12,1.364,16.072,97.8
2018-02-11,Mężczyźni,119,11.134453781512605,1.388235294117647,15.421848739495799,97.78151260504201
2018-02-11,Unknown,7,12.428571428571429,0.7714285714285715,20.900000000000002,97.42857142857143
2018-02-12,Kobiety,116,4.681034482758621,0.0,18.519827586206898,56.939655172413794
2018-02-12,Mężczyźni,561,4.661319073083779,0.0007130124777183602,18.778966131907307,58.884135472370765
2018-02-12,Unknown,12,5.25,0.0,21.016666666666666,61.583333333333336
2018-02-13,Kobiety,115,-1.391304347826087,0.0,10.634782608695652,60.14782608695652
2018-02-13,Mężczyźni,506,-1.3893280632411067,0.0,10.854347826086958,60.784584980237156
2018-02-13,Unknown,17,-0.8823529411764706,0.0,9.905882352941177,58.76470588235294
2018-02-14,Kobiety,128,6.09375,0.01171875,12.6984375,72.8046875
2018-02-14,Mężczyźni,565,5.780530973451327,0.015575221238938054,12.080530973451328,74.89734513274337
2018-02-14,Unknown,16,5.8125,0.0,12.7375,72.875
2018-02-15,Kobiety,127,10.275590551181102,0.003937007874015748,12.538582677165355,90.32283464566929
2018-02-15,Mężczyźni,556,10.433453237410072,0.02931654676258993,12.881294964028777,89.86510791366906
2018-02-15,Unknown,20,11.2,0.025,13.535,87.85
2018-02-16,Kobiety,121,9.892561983471074,0.29669421487603304,18.86694214876033,83.9090909090909
2018-02-16,Mężczyźni,385,9.742857142857142,0.3197402597402597,18.12025974025974,84.3012987012987
2018-02-16,Unknown,17,11.117647058823529,0.29411764705882354,16.341176470588238,85.0
2018-02-17,Kobiety,66,1.4242424242424243,0.04393939393939394,15.942424242424243,57.0
2018-02-17,Mężczyźni,247,1.3562753036437247,0.13238866396761134,14.58825910931174,59.92307692307692
2018-02-17,Unknown,18,0.8333333333333334,0.027777777777777776,12.194444444444445,58.611111111111114
2018-02-18,Kobiety,70,3.3,0.0,10.88857142857143,61.385714285714286
2018-02-18,Mężczyźni,256,3.00390625,0.0035156249999999997,11.008203125,62.44140625
2018-02-18,Unknown,20,3.45,0.0,10.76,60.55
2018-02-19,Kobiety,70,6.7,0.09714285714285714,13.642857142857142,78.65714285714286
2018-02-19,Mężczyźni,306,6.326797385620915,0.09183006535947713,13.083006535947712,80.02941176470588
2018-02-19,Unknown,12,6.333333333333333,0.016666666666666666,14.375,72.0
2018-02-20,Kobiety,144,14.17361111111111,0.0041666666666666675,17.566666666666666,84.97222222222223
2018-02-20,Mężczyźni,604,13.950331125827814,0.0024834437086092716,17.59867549668874,85.87086092715232
2018-02-20,Unknown,31,13.935483870967742,0.012903225806451613,18.45483870967742,85.0
2018-02-21,Kobiety,161,17.869565217391305,0.44347826086956516,18.973913043478262,83.83229813664596
2018-02-21,Mężczyźni,678,17.976401179941004,0.2669616519174041,19.03805309734513,83.64749262536873
2018-02-21,Unknown,44,20.40909090909091,0.0,21.23409090909091,75.9090909090909
2018-02-22,Kobiety,92,4.826086956521739,0.44673913043478264,17.746739130434783,85.56521739130434
2018-02-22,Mężczyźni,424,5.120283018867925,0.3379716981132076,17.849999999999998,83.87735849056604
2018-02-22,Unknown,12,5.75,0.39166666666666666,18.825,82.91666666666667
2018-02-23,Kobiety,93,3.193548387096774,0.3817204301075269,11.495698924731181,92.0752688172043
2018-02-23,Mężczyźni,428,3.1448598130841123,0.366588785046729,11.392990654205606,91.63084112149532
2018-02-23,Unknown,17,2.5294117647058822,0.25882352941176473,12.111764705882353,88.6470588235294
2018-02-24,Kobiety,96,9.645833333333334,0.08645833333333335,11.735416666666666,77.91666666666667
2018-02-24,Mężczyźni,310,9.30967741935484,0.13838709677419356,11.37774193548387,79.61612903225806
2018-02-24,Unknown,18,10.0,0.08888888888888889,12.072222222222223,75.88888888888889
2018-02-25,Kobiety,44,6.045454545454546,0.4227272727272727,12.313636363636363,94.4090909090909
2018-02-25,Mężczyźni,217,5.870967741935484,0.30414746543778803,10.653917050691245,94.87096774193549
2018-02-25,Unknown,8,6.0,0.75,12.6625,94.625
2018-02-26,Kobiety,138,7.456521739130435,0.0,10.878985507246377,64.68840579710145
2018-02-26,Mężczyźni,676,7.609467455621302,0.0,11.05414201183432,64.44526627218934
2018-02-26,Unknown,20,8.3,0.0,10.75,60.65
2018-02-27,Kobiety,148,6.358108108108108,0.0,11.135135135135135,56.1554054054054
2018-02-27,Mężczyźni,689,6.246734397677794,0.0,11.37822931785196,57.41509433962264
2018-02-27,Unknown,25,7.12,0.0,11.575999999999999,54.24
2018-02-28,Kobiety,148,8.527027027027026,0.0,12.728378378378379,59.0
2018-02-28,Mężczyźni,703,9.19203413940256,0.0,13.147083926031295,58.23044096728307
2018-02-28,Unknown,27,10.703703703703704,0.0,15.88888888888889,51.81481481481482
2018-03-01,Kobiety,139,9.546762589928058,0.012949640287769784,9.884892086330936,75.23021582733813
2018-03-01,Mężczyźni,641,9.60374414976599,0.053978159126365055,10.49173166926677,74.97815912636506
2018-03-01,Unknown,29,10.89655172413793,0.017241379310344827,10.024137931034483,71.55172413793103
2018-03-02,Kobiety,14,2.4285714285714284,1.9357142857142857,36.128571428571426,88.42857142857143
2018-03-02,Mężczyźni,116,2.7327586206896552,1.6741379310344826,37.88706896551724,84.47413793103448
2018-03-02,Unknown,2,2.0,2.5,42.45,88.0
2018-03-03,Kobiety,86,5.976744186046512,0.0,30.42093023255814,56.41860465116279
2018-03-03,Mężczyźni,319,6.1347962382445145,0.0,30.16959247648903,56.125391849529784
2018-03-03,Unknown,16,6.0,0.0,31.69375,57.8125
2018-03-04,Kobiety,90,5.377777777777778,0.0,27.42888888888889,49.93333333333333
2018-03-04,Mężczyźni,268,4.947761194029851,0.0,26.90223880597015,51.33955223880597
2018-03-04,Unknown,26,5.076923076923077,0.0,26.46923076923077,47.92307692307692
2018-03-05,Kobiety,128,2.71875,0.0,22.0375,58.0390625
2018-03-05,Mężczyźni,641,2.6911076443057724,0.0,21.163026521060843,58.63182527301092
2018-03-05,Unknown,21,2.619047619047619,0.0,21.438095238095237,58.61904761904762
2018-03-06,Kobiety,130,2.753846153846154,0.003076923076923077,12.527692307692307,71.00769230769231
2018-03-06,Mężczyźni,587,2.5144804088586032,0.004429301533219762,12.474446337308347,71.99148211243612
2018-03-06,Unknown,15,3.6,0.0,10.586666666666668,65.66666666666667
2018-03-07,Kobiety,15,1.1333333333333333,0.5399999999999999,21.459999999999997,95.33333333333333
2018-03-07,Mężczyźni,129,1.2248062015503876,0.8062015503875969,22.924031007751935,95.26356589147287
2018-03-07,Unknown,3,1.0,0.9,24.566666666666663,92.33333333333333
2018-03-08,Kobiety,43,2.302325581395349,0.0,16.82790697674419,64.04651162790698
2018-03-08,Mężczyźni,245,2.1142857142857143,0.0,16.98,65.82448979591837
2018-03-08,Unknown,18,2.7222222222222223,0.0,15.794444444444444,62.666666666666664
2018-03-09,Kobiety,82,2.3048780487804876,0.0,22.532926829268295,59.23170731707317
2018-03-09,Mężczyźni,426,1.8779342723004695,0.0,21.503521126760564,61.35446009389671
2018-03-09,Unknown,17,2.1176470588235294,0.0,22.41176470588235,60.411764705882355
2018-03-10,Kobiety,80,3.0375,0.0,22.805,50.7875
2018-03-10,Mężczyźni,301,3.299003322259136,0.0,23.251495016611294,49.04983388704319
2018-03-10,Unknown,34,3.6470588235294117,0.0,26.294117647058822,47.3235294117647
2018-03-11,Kobiety,76,3.8026315789473686,0.0,15.342105263157896,52.48684210526316
2018-03-11,Mężczyźni,267,3.662921348314607,0.0,14.069288389513108,53.9250936329588
2018-03-11,Unknown,43,4.488372093023256,0.0,14.29767441860465,50.69767441860465
2018-03-12,Kobiety,127,2.62992125984252,0.04173228346456693,14.995275590551183,72.09448818897638
2018-03-12,Mężczyźni,584,2.6763698630136985,0.05496575342465754,15.022431506849315,72.63698630136986
2018-03-12,Unknown,17,3.5294117647058822,0.017647058823529415,15.75294117647059,69.52941176470588
2018-03-13,Kobiety,73,2.835616438356164,0.136986301369863,24.72876712328767,60.04109589041096
2018-03-13,Mężczyźni,420,2.664285714285714,0.18857142857142858,24.881666666666664,61.766666666666666
2018-03-13,Unknown,8,3.0,0.1125,25.225,60.5
2018-03-14,Kobiety,108,1.1851851851851851,0.07962962962962962,24.739814814814817,62.879629629629626
2018-03-14,Mężczyźni,609,1.1642036124794746,0.09211822660098522,24.598029556650246,63.90147783251231
2018-03-14,Unknown,27,2.259259259259259,0.11851851851851852,26.0962962962963,57.55555555555556
2018-03-15,Kobiety,116,3.293103448275862,0.0,22.675,55.61206896551724
2018-03-15,Mężczyźni,564,3.0336879432624113,0.0,22.440070921985818,56.90425531914894
2018-03-15,Unknown,16,3.25,0.0,22.575,56.3125
2018-03-16,Kobiety,95,1.1894736842105262,0.0,26.929473684210524,51.589473684210525
2018-03-16,Mężczyźni,533,0.9662288930581614,0.0,26.123639774859285,53.28705440900563
2018-03-16,Unknown,24,0.625,0.0,26.270833333333332,52.166666666666664
2018-03-17,Kobiety,99,4.555555555555555,0.0,21.945454545454545,41.505050505050505
2018-03-17,Mężczyźni,308,4.8896103896103895,0.0,20.88896103896104,41.79220779220779
2018-03-17,Unknown,32,6.8125,0.0,23.20625,37.5
2018-03-18,Kobiety,76,2.3947368421052633,0.0,17.623684210526317,37.328947368421055
2018-03-18,Mężczyźni,274,2.5072992700729926,0.0,16.723722627737228,37.56934306569343
2018-03-18,Unknown,32,3.6875,0.0,19.109375,36.25
2018-03-19,Kobiety,143,3.4055944055944054,0.0,13.08041958041958,43.04195804195804
2018-03-19,Mężczyźni,572,2.784965034965035,0.0,12.6993006993007,46.00174825174825
2018-03-19,Unknown,25,2.44,0.0,13.604,47.92
2018-03-20,Kobiety,131,0.5190839694656488,0.03282442748091603,16.03053435114504,51.93129770992366
2018-03-20,Mężczyźni,583,0.37735849056603776,0.030017152658662092,15.813722126929674,52.96569468267582
2018-03-20,Unknown,27,0.2962962962962963,0.03333333333333333,16.47037037037037,51.148148148148145
2018-03-21,Kobiety,13,1.0769230769230769,0.7384615384615386,23.299999999999997,60.0
2018-03-21,Mężczyźni,79,1.1139240506329113,0.8063291139240507,23.663291139240506,61.34177215189873
2018-03-22,Kobiety,22,3.8181818181818183,0.0,15.7,64.86363636363636
2018-03-22,Mężczyźni,102,4.196078431372549,0.0,15.722549019607843,63.745098039215684
2018-03-22,Unknown,5,3.4,0.0,15.819999999999999,65.8
2018-03-23,Kobiety,131,3.236641221374046,0.0,11.599236641221374,64.35114503816794
2018-03-23,Mężczyźni,539,3.326530612244898,0.0,11.424675324675325,64.0352504638219
2018-03-23,Unknown,23,3.260869565217391,0.0,11.052173913043479,64.56521739130434
2018-03-24,Kobiety,135,6.274074074074074,0.0,17.453333333333333,42.355555555555554
2018-03-24,Mężczyźni,398,5.8793969849246235,0.0,17.098241206030153,43.66834170854271
2018-03-24,Unknown,85,7.905882352941177,0.0,18.294117647058822,36.423529411764704
2018-03-25,Kobiety,94,4.648936170212766,0.026595744680851064,16.68617021276596,60.98936170212766
2018-03-25,Mężczyźni,306,4.294117647058823,0.030065359477124187,16.522875816993466,62.205882352941174
2018-03-25,Unknown,26,4.576923076923077,0.026923076923076925,18.784615384615385,59.5
2018-03-26,Kobiety,149,3.0,0.0,13.36979865771812,63.38255033557047
2018-03-26,Mężczyźni,644,2.8043478260869565,0.0,13.06444099378882,64.5776397515528
2018-03-26,Unknown,29,2.896551724137931,0.0,12.741379310344827,64.93103448275862
2018-03-27,Kobiety,151,2.834437086092715,0.0013245033112582781,8.022516556291391,63.45695364238411
2018-03-27,Mężczyźni,596,2.5083892617449663,0.0023489932885906043,8.013087248322147,65.92281879194631
2018-03-27,Unknown,23,3.0,0.0,7.608695652173913,61.869565217391305
2018-03-28,Kobiety,153,6.470588235294118,0.03529411764705882,8.779084967320262,84.58823529411765
2018-03-28,Mężczyźni,623,6.518459069020866,0.043178170144462284,8.785232744783306,84.60834670947031
2018-03-28,Unknown,25,6.92,0.0,8.8,82.44
2018-03-29,Kobiety,147,9.122448979591837,0.08571428571428572,8.945578231292517,89.81632653061224
2018-03-29,Mężczyźni,657,9.228310502283104,0.0726027397260274,9.14566210045662,89.09741248097413
2018-03-29,Unknown,28,9.214285714285714,0.07857142857142858,8.357142857142858,89.96428571428571
2018-03-30,Kobiety,111,12.17117117117117,0.24954954954954955,18.063963963963964,81.15315315315316
2018-03-30,Mężczyźni,475,11.955789473684211,0.26463157894736844,17.965894736842102,80.87789473684211
2018-03-30,Unknown,34,12.205882352941176,0.20882352941176469,17.51764705882353,80.11764705882354
2018-03-31,Kobiety,127,8.661417322834646,0.0,15.812598425196851,43.669291338582674
2018-03-31,Mężczyźni,425,8.16470588235294,0.0,16.655529411764707,44.68941176470588
2018-03-31,Unknown,84,8.773809523809524,0.0,17.48452380952381,43.63095238095238
2018-04-01,Kobiety,105,11.40952380952381,0.0,18.38190476190476,53.82857142857143
2018-04-01,Mężczyźni,321,10.526479750778817,0.0,16.498442367601246,55.0
2018-04-01,Unknown,69,11.057971014492754,0.0,16.42753623188406,55.130434782608695
2018-04-02,Kobiety,67,2.2238805970149254,0.15522388059701492,8.632835820895522,77.86567164179104
2018-04-02,Mężczyźni,312,2.5416666666666665,0.22820512820512823,8.206089743589745,75.26282051282051
2018-04-02,Unknown,18,3.0,0.08888888888888889,6.411111111111111,74.44444444444444
2018-04-03,Kobiety,86,3.255813953488372,0.25813953488372093,7.95,92.95348837209302
2018-04-03,Mężczyźni,462,3.2662337662337664,0.2012987012987013,7.646969696969697,92.97402597402598
2018-04-03,Unknown,15,3.3333333333333335,0.09333333333333332,7.34,92.86666666666666
2018-04-04,Kobiety,130,9.861538461538462,0.021538461538461538,23.01153846153846,63.39230769230769
2018-04-04,Mężczyźni,544,9.586397058823529,0.02022058823529412,23.197426470588233,62.39889705882353
2018-04-04,Unknown,27,9.777777777777779,0.0,24.78148148148148,62.370370370370374
2018-04-05,Kobiety,146,3.4794520547945207,0.0,22.68013698630137,38.705479452054796
2018-04-05,Mężczyźni,601,3.6838602329450914,0.0,23.207154742096506,38.509151414309486
2018-04-05,Unknown,28,3.5714285714285716,0.0,24.707142857142856,37.642857142857146
2018-04-06,Kobiety,111,8.936936936936936,0.09189189189189188,20.065765765765768,62.630630630630634
2018-04-06,Mężczyźni,500,8.748,0.0882,19.2954,62.538
2018-04-06,Unknown,22,9.454545454545455,0.05909090909090909,23.327272727272728,64.18181818181819
2018-04-07,Kobiety,111,6.513513513513513,0.0,14.402702702702703,38.747747747747745
2018-04-07,Mężczyźni,415,6.467469879518072,0.0007228915662650604,14.173012048192772,39.06265060240964
2018-04-07,Unknown,47,6.702127659574468,0.0,14.8,39.723404255319146
2018-04-08,Kobiety,101,4.623762376237623,0.0,20.56831683168317,37.851485148514854
2018-04-08,Mężczyźni,335,4.2477611940298505,0.0,19.405671641791045,39.42686567164179
2018-04-08,Unknown,53,5.188679245283019,0.0,20.328301886792456,35.39622641509434
2018-04-09,Kobiety,146,3.191780821917808,0.0,13.497260273972602,53.95890410958904
2018-04-09,Mężczyźni,635,2.820472440944882,0.0,14.635590551181103,56.420472440944884
2018-04-09,Unknown,25,3.76,0.0,14.068,52.76
2018-04-10,Kobiety,158,5.822784810126582,0.027848101265822787,12.7,59.721518987341774
2018-04-10,Mężczyźni,681,5.883994126284875,0.02848751835535977,12.639207048458148,59.10425844346549
2018-04-10,Unknown,36,6.722222222222222,0.025,13.675,53.19444444444444
2018-04-11,Kobiety,190,5.778947368421052,0.005789473684210527,8.193684210526316,61.78947368421053
2018-04-11,Mężczyźni,675,5.505185185185185,0.0032592592592592595,8.642074074074074,64.43555555555555
2018-04-11,Unknown,23,5.782608695652174,0.0,8.86086956521739,62.69565217391305
2018-04-12,Kobiety,171,10.608187134502923,0.03099415204678363,15.260233918128655,65.11695906432749
2018-04-12,Mężczyźni,766,10.486945169712794,0.029503916449086162,15.085248041775456,66.24151436031332
2018-04-12,Unknown,29,10.241379310344827,0.034482758620689655,13.710344827586209,63.827586206896555
2018-04-13,Kobiety,217,20.262672811059907,0.02304147465437788,18.280184331797237,50.336405529953915
2018-04-13,Mężczyźni,772,20.0919689119171,0.022020725388601035,18.698316062176165,50.295336787564764
2018-04-13,Unknown,72,22.319444444444443,0.002777777777777778,18.59722222222222,46.041666666666664
2018-04-14,Kobiety,265,20.411320754716982,0.0,12.20377358490566,63.70943396226415
2018-04-14,Mężczyźni,639,19.66510172143975,0.0,13.183098591549296,64.64945226917058
2018-04-14,Unknown,240,20.583333333333332,0.0,13.711666666666668,64.52083333333333
2018-04-15,Kobiety,77,5.467532467532467,0.15844155844155847,27.048051948051945,72.15584415584415
2018-04-15,Mężczyźni,251,5.410358565737051,0.19402390438247014,26.846613545816734,73.199203187251
2018-04-15,Unknown,20,5.3,0.145,27.165,70.9
2018-04-16,Kobiety,81,11.876543209876543,0.47283950617283954,31.730864197530863,73.46913580246914
2018-04-16,Mężczyźni,375,11.541333333333334,0.5032000000000001,31.2624,74.112
2018-04-16,Unknown,14,11.714285714285714,1.5500000000000003,31.971428571428568,77.85714285714286
2018-04-17,Kobiety,167,5.92814371257485,0.024550898203592818,22.367664670658684,60.78443113772455
2018-04-17,Mężczyźni,667,5.779610194902549,0.020839580209895053,21.95832083958021,61.35382308845577
2018-04-17,Unknown,24,5.75,0.02916666666666667,22.229166666666668,61.666666666666664
2018-04-18,Kobiety,177,8.090395480225988,0.0,17.975141242937852,53.355932203389834
2018-04-18,Mężczyźni,732,7.64207650273224,0.0,17.931284153005464,54.474043715846996
2018-04-18,Unknown,32,8.28125,0.0,15.225,55.125
2018-04-19,Kobiety,136,6.198529411764706,0.2867647058823529,18.741176470588236,73.1029411764706
2018-04-19,Mężczyźni,602,6.269102990033223,0.31478405315614616,18.76129568106312,74.12126245847176
2018-04-19,Unknown,24,6.416666666666667,0.19166666666666668,21.220833333333335,69.83333333333333
2018-04-20,Kobiety,161,6.291925465838509,0.0,24.113664596273292,48.037267080745345
2018-04-20,Mężczyźni,635,6.3858267716535435,0.0,23.96283464566929,48.07244094488189
2018-04-20,Unknown,24,6.25,0.0,24.016666666666666,48.5
2018-04-21,Kobiety,274,12.295620437956204,0.0,15.572627737226275,38.92335766423358
2018-04-21,Mężczyźni,620,11.770967741935484,0.0,15.16725806451613,40.553225806451614
2018-04-21,Unknown,79,12.620253164556962,0.0,15.943037974683545,37.69620253164557
2018-04-22,Kobiety,215,13.53953488372093,0.0,11.921395348837208,37.711627906976744
2018-04-22,Mężczyźni,548,13.22992700729927,0.0,11.733941605839416,38.7992700729927
2018-04-22,Unknown,225,14.426666666666666,0.0,10.861777777777778,35.111111111111114
2018-04-23,Kobiety,211,10.412322274881516,0.0,12.162085308056872,60.90521327014218
2018-04-23,Mężczyźni,855,10.025730994152047,0.0,12.203040935672515,62.07368421052632
2018-04-23,Unknown,71,13.056338028169014,0.0,11.52112676056338,52.7887323943662
2018-04-24,Kobiety,231,12.277056277056277,0.03896103896103896,13.365367965367966,64.43722943722943
2018-04-24,Mężczyźni,826,11.828087167070217,0.04600484261501211,12.143220338983049,66.18765133171912
